"text","len","x0","y0","x1","y1","num_lines","is_article"
"The key finding of our experiments is that hav-
ing access to structured knowledge relevant to the
sample at hand, here represented by the gold an-
notations, provides a significant increase in perfor-
mance even with a simple injection technique and
judging by today’s standards, a small pre-trained
language model. They also show that for datasets of
low sample sizes, such as ExplaGraphs and COPA-
SSE, the results are susceptible to noise. As the
approaches based on lexical overlap are within the
standard deviations of the experiments without any
appended graphs, it is not possible to conclude
that they add any useful information to the model.
Based on Figure 6, we think it is fair to conclude
that these methods based on lexical overlap only
provide a signal that has no relation to the correct
label. As to why the approaches based on lexical
matching do not have any effect here but reportedly
have an effect in previous work on QA, there is
one major reason that has not been discussed so
far: namely that both datasets require knowledge
that is not represented in ConceptNet. As shown
by Bauer and Bansal (2021), matching the task
with the right KG is important. It is reasonable to
question whether or not ConceptNet, which aims
to represent commonsense and world knowledge,
does indeed contain information useful for deciding","1341","0.1183871011094","0.081375992588105","0.48892028362138","0.51277213697751","27","1"
"whether or not an argument counters or supports
a belief, in the case of ExplaGraphs, or if it can
aid in the selection of the most likely follow-up
scenario to a situation, in the case of COPA-SSE.
In Figure 5, both the approaches based on lexical
overlap (1 & 2) align the same exact graph with
the text context, and judging from the result, it is
pretty clear that the aligned graph has little to offer
in terms of guiding the model towards the most
likely follow-up.","470","0.51362561232101","0.50703373884949","0.8841571454821","0.66483594578864","10","1"
"9 Conclusion","12","0.5142858102796","0.4772183577427","0.64038983731916","0.49141878772761","1","0"
"In this work, we find that the process of identify-
ing and retrieving the most relevant information
in a knowledge graph is found under a range of
different names in the literature and propose the
term text-to-KG alignment. We systematise current
approaches for text-to-KG alignment and evaluate
a selection of them on two different tasks where
manually created graphs are available, providing
insights into how they compare to a scenario where
the aligned graph is completely relevant to the text.
Our experiments show that having access to such
a graph could help performance significantly, and
that current approaches based on lexical overlap
are unsuccessful under our experimental setup, but
that a generative approach using a PLM to gener-
ate a graph based on manually written text as start
and end entities adds a significant increase in per-
formance for multiple-choice type tasks, such as
COPA-SSE. For the approaches based on lexical
overlap, we hypothesise that the lack of perfor-
mance increase can be attributed to the choice of
knowledge graph, in our case ConceptNet, which
might not contain any information useful for solv-
ing the two tasks.","1162","0.5142858102796","0.081375992588105","0.88415549613121","0.46449148273527","24","1"
"Limitations","11","0.119047299068","0.89984007791992","0.21835999435556","0.91404050790483","1","0"
"While there is a lot of work on creating and making
available large pre-trained language models for a
range of languages, there is to our knowledge not
that many knowledge graphs for other languages
than English — especially general knowledge ones,
like ConceptNet. This is a major limitation, as it
restricts research to one single language and the
structured representation of knowledge found in
the culture associated with that specific group of
language users. Creating commonsense KGs from
unstructured text is a costly process that requires
financial resources for annotation as well as avail-
able corpora to extract the graph from.","639","0.11818551394647","0.6795408359762","0.48874919095579","0.88562488496122","13","1"
"Ethics Statement","16","0.119047299068","0.64764679851287","0.26463227948044","0.66184722849778","1","0"
"We do not foresee that combining knowledge
graphs with pre-trained language models in the way
done here, add to any of the existing ethical chal-
lenges associated with language models. However,
this rests on the assumption that the knowledge
graph does not contain any harmful information
that might inject or amplify unwanted behaviour in
the language model.","360","0.11818551394647","0.50781768924681","0.48875040047978","0.63343160555417","8","1"
"References","10","0.119047299068","0.46105710152158","0.21235504068701","0.47525753150649","1","0"
"Oshin Agarwal, Heming Ge, Siamak Shakeri, and Rami
Al-Rfou. 2021. Knowledge graph based synthetic
corpus generation for knowledge-enhanced language
model pre-training. In Proceedings of the 2021 Con-
ference of the North American Chapter of the Asso-
ciation for Computational Linguistics: Human Lan-
guage Technologies, pages 3554–3565, Online. As-
sociation for Computational Linguistics.","390","0.119047299068","0.34697297556688","0.48849900595052","0.44992538027533","8","0"
"Guy Aglionby and Simone Teufel. 2022. Identifying
relevant common sense information in knowledge
In Proceedings of the First Workshop on
graphs.
Commonsense Representation and Reasoning (CSRR
2022), pages 1–7, Dublin, Ireland. Association for
Computational Linguistics.","269","0.119047299068","0.25418175581133","0.48600277371841","0.33110106831059","7","0"
"Lisa Bauer and Mohit Bansal. 2021. Identify, align, and
integrate: Matching knowledge graphs to common-
sense reasoning tasks. In Proceedings of the 16th
Conference of the European Chapter of the Associ-
ation for Computational Linguistics: Main Volume,
pages 2259–2272, Online. Association for Computa-
tional Linguistics.","323","0.119047299068","0.148374583853","0.4884966184627","0.23831103635867","7","0"
"Maria Becker, Katharina Korfhage, and Anette Frank.
2021. COCO-EX: A tool for linking concepts from
texts to ConceptNet. In Proceedings of the 16th Con-
ference of the European Chapter of the Association","203","0.119047299068","0.081891005000653","0.48864771576882","0.13250386440034","4","0"
"for Computational Linguistics: System Demonstra-
tions, pages 119–126, Online. Association for Com-
putational Linguistics.","123","0.53261176328291","0.87421762748102","0.88373648962162","0.91235769304779","3","0"
"Kurt Bollacker, Colin Evans, Praveen Paritosh, Tim
Sturge, and Jamie Taylor. 2008. Freebase: a collabo-
ratively created graph database for structuring human
knowledge. In Proceedings of the 2008 ACM SIG-
MOD international conference on Management of
data, pages 1247–1250.","273","0.5142858102796","0.78490548456449","0.88373197505157","0.86182479706375","6","0"
"Ana Brassard, Benjamin Heinzerling, Pride Kavumba,
and Kentaro Inui. 2022. COPA-SSE: Semi-structured
explanations for commonsense reasoning. In Pro-
ceedings of the Thirteenth Language Resources and
Evaluation Conference, pages 3994–4000, Marseille,
France. European Language Resources Association.","298","0.5142858102796","0.69559334164796","0.88373217335824","0.77251265414722","6","0"
"Ting-Yun Chang, Yang Liu, Karthik Gopalakrishnan,
Behnam Hedayatnia, Pei Zhou, and Dilek Hakkani-
Tur. 2020. Incorporating commonsense knowledge
graph in pretrained models for social commonsense
tasks. In Proceedings of Deep Learning Inside Out
(DeeLIO): The First Workshop on Knowledge Extrac-
tion and Integration for Deep Learning Architectures,
pages 74–79, Online. Association for Computational
Linguistics.","412","0.5142858102796","0.56722977871218","0.88373005039981","0.68320051123068","9","0"
